Class,Method,Inferred Type,Original Type,Source Code,Comments
ActiveMerchant::Billing::Check,valid_routing_number?,() -> (false or true),,"def valid_routing_number?
        digits = routing_number.to_s.split('').map(&:to_i).select { |d| (0..9).cover?(d) }
        case digits.size
        when 9
          checksum = ((3 * (digits[0] + digits[3] + digits[6])) +
                      (7 * (digits[1] + digits[4] + digits[7])) +
                           (digits[2] + digits[5] + digits[8])) % 10
          case checksum
          when 0
            true
          else
            false
          end
        else
          false
        end
      end"
ActiveMerchant::Billing::CreditCard,number=,(String) -> String,,"def number=(value)
        @number = (empty?(value) ? value : value.to_s.gsub(/[^\d]/, ''))
      end"
ActiveMerchant::Billing::CreditCard,brand,() -> String,,"def brand
        if !defined?(@brand) || empty?(@brand)
          self.class.brand?(number)
        else
          @brand
        end
      end"
ActiveMerchant::Billing::CreditCard,brand=,((String and [ ==: (String) -> XXX ] and [ respond_to?: (:downcase) -> XXX ])) -> String,,"def brand=(value)
        value = value && value.to_s.dup
        @brand = (value.respond_to?(:downcase) ? value.downcase : value)
      end"
ActiveMerchant::Billing::CreditCard,require_verification_value=,((false or true)) -> (false or true),,"def require_verification_value=(value)
        @require_verification_value_set = true
        @require_verification_value = value
      end"
ActiveMerchant::Billing::CreditCard,requires_verification_value?,() -> (false or true),,"def requires_verification_value?
        @require_verification_value_set ||= false
        if @require_verification_value_set
          @require_verification_value
        else
          self.class.requires_verification_value?
        end
      end"
ActiveMerchant::Billing::CreditCard,type,() -> String,,"def type
        ActiveMerchant.deprecated 'CreditCard#type is deprecated and will be removed from a future release of ActiveMerchant. Please use CreditCard#brand instead.'
        brand
      end"
ActiveMerchant::Billing::CreditCard,type=,((String and [ ==: (String) -> XXX ] and [ respond_to?: (:downcase) -> XXX ])) -> String,,"def type=(value)
        ActiveMerchant.deprecated 'CreditCard#type is deprecated and will be removed from a future release of ActiveMerchant. Please use CreditCard#brand instead.'
        self.brand = value
      end"
ActiveMerchant::Billing::CreditCard,expiry_date,() -> ActiveMerchant::Billing::CreditCard::ExpiryDate,,"def expiry_date
        ExpiryDate.new(@month, @year)
      end"
ActiveMerchant::Billing::CreditCard,expired?,() -> (false or true),,"def expired?
        expiry_date.expired?
      end"
ActiveMerchant::Billing::CreditCard,name?,() -> (false or true),,"def name?
        first_name? || last_name?
      end"
ActiveMerchant::Billing::CreditCard,first_name?,() -> (false or true),,"def first_name?
        first_name.present?
      end"
ActiveMerchant::Billing::CreditCard,last_name?,() -> (false or true),,"def last_name?
        last_name.present?
      end"
ActiveMerchant::Billing::CreditCard,name,() -> String,,"def name
        ""#{first_name} #{last_name}"".strip
      end"
ActiveMerchant::Billing::CreditCard,name=,(String) -> XXX,,"def name=(full_name)
        names = full_name.split
        self.last_name  = names.pop
        self.first_name = names.join(' ')
      end"
ActiveMerchant::Billing::CreditCard,verification_value?,() -> (false or true),,"def verification_value?
        !verification_value.blank?
      end"
ActiveMerchant::Billing::CreditCard,display_number,() -> String,,"def display_number
        self.class.mask(number)
      end"
ActiveMerchant::Billing::CreditCard,first_digits,() -> String,,"def first_digits
        self.class.first_digits(number)
      end"
ActiveMerchant::Billing::CreditCard,last_digits,() -> String,,"def last_digits
        self.class.last_digits(number)
      end"
ActiveMerchant::Billing::CreditCard,validate,() -> XXX,,"def validate
        errors = validate_essential_attributes + validate_verification_value

        # Bogus card is pretty much for testing purposes. Lets just skip these extra tests if its used
        return errors_hash(errors) if brand == 'bogus'

        errors_hash(
          errors +
          validate_card_brand_and_number
        )
      end"
ActiveMerchant::Billing::CreditCard,emv?,() -> (false or true),,"def emv?
        icc_data.present?
      end"
ActiveMerchant::Billing::CreditCard,validate_essential_attributes,"() -> Array<([:first_name, String] or [:last_name, String] or [:month, String] or [:year, String])>",,"def validate_essential_attributes #:nodoc:
        errors = []

        if self.class.requires_name?
          errors << [:first_name, 'cannot be empty'] if first_name.blank?
          errors << [:last_name,  'cannot be empty'] if last_name.blank?
        end

        if(empty?(month) || empty?(year))
          errors << [:month, 'is required'] if empty?(month)
          errors << [:year,  'is required'] if empty?(year)
        else
          errors << [:month, 'is not a valid month'] if !valid_month?(month)

          if expired?
            errors << [:year,  'expired']
          else
            errors << [:year,  'is not a valid year'] if !valid_expiry_year?(year)
          end
        end

        errors
      end"
ActiveMerchant::Billing::CreditCard,validate_card_brand_and_number,"() -> Array<([:brand, String] or [:number, String])>",,"def validate_card_brand_and_number #:nodoc:
        errors = []

        if !empty?(brand)
          errors << [:brand, 'is invalid'] if !CreditCard.card_companies.include?(brand)
        end

        if empty?(number)
          errors << [:number, 'is required']
        elsif !CreditCard.valid_number?(number)
          errors << [:number, 'is not a valid credit card number']
        end

        if errors.empty?
          errors << [:brand, 'does not match the card number'] if !CreditCard.matching_brand?(number, brand)
        end

        errors
      end"
ActiveMerchant::Billing::CreditCard,validate_verification_value,"() -> Array<[:verification_value, String]>",,"def validate_verification_value #:nodoc:
        errors = []

        if verification_value?
          errors << [:verification_value, ""should be #{card_verification_value_length(brand)} digits""] unless valid_card_verification_value?(verification_value, brand)
        elsif requires_verification_value? && !valid_card_verification_value?(verification_value, brand)
          errors << [:verification_value, 'is required']
        end
        errors
      end"
ActiveMerchant::Billing::CreditCard::ExpiryDate,initialize,"([ to_i: () -> Number ], [ to_i: () -> Number ]) -> self",,"def initialize(month, year)
          @month = month.to_i
          @year = year.to_i
        end"
ActiveMerchant::Billing::CreditCard::ExpiryDate,expired?,() -> (false or true),,"def expired? #:nodoc:
          Time.now.utc > expiration
        end"
ActiveMerchant::Billing::CreditCard::ExpiryDate,expiration,() -> Time,,"def expiration #:nodoc:
          Time.utc(year, month, month_days, 23, 59, 59)
        rescue ArgumentError
          Time.at(0).utc
        end"
ActiveMerchant::Billing::CreditCard::ExpiryDate,month_days,() -> Number,,"def month_days
          mdays = [nil, 31, 28, 31, 30, 31, 30, 31, 31, 30, 31, 30, 31]
          mdays[2] = 29 if Date.leap?(year)
          mdays[month]
        end"
ActiveMerchant::Billing::CreditCardFormatting,expdate,((ActiveMerchant::Billing::CreditCard or ActiveMerchant::Billing::CreditCard::ExpiryDate or ActiveSupport::TimeWithZone or Date or Number or TZInfo::TimeOrDateTime or Time)) -> String,,"def expdate(credit_card)
        ""#{format(credit_card.month, :two_digits)}#{format(credit_card.year, :two_digits)}""
      end"
ActiveMerchant::Billing::CreditCardFormatting,format,"(([ blank?: () -> XXX ] and [ to_i: () -> Number ]), XXX) -> ([ blank?: () -> XXX ] and [ to_i: () -> Number ])",,"def format(number, option)
        return '' if number.blank?

        case option
        when :two_digits  then sprintf('%.2i', number.to_i)[-2..-1]
        when :four_digits then sprintf('%.4i', number.to_i)[-4..-1]
        else number
        end
      end"
ActiveMerchant::Billing::CreditCardMethods,valid_month?,([ to_i: () -> Number ]) -> (false or true),,"def valid_month?(month)
        (1..12).cover?(month.to_i)
      end"
ActiveMerchant::Billing::CreditCardMethods,credit_card?,() -> true,,"def credit_card?
        true
      end"
ActiveMerchant::Billing::CreditCardMethods,valid_expiry_year?,([ to_i: () -> Number ]) -> (false or true),,"def valid_expiry_year?(year)
        (Time.now.year..Time.now.year + 20).cover?(year.to_i)
      end"
ActiveMerchant::Billing::CreditCardMethods,valid_start_year?,(([ to_i: () -> Number ] and [ to_s: () -> String ])) -> (false or true),,"def valid_start_year?(year)
        ((year.to_s =~ /^\d{4}$/) && (year.to_i > 1987))
      end"
ActiveMerchant::Billing::CreditCardMethods,valid_card_verification_value?,"([ to_s: () -> String ], XXX) -> Number",,"def valid_card_verification_value?(cvv, brand)
        cvv.to_s =~ /^\d{#{card_verification_value_length(brand)}}$/
      end"
ActiveMerchant::Billing::CreditCardMethods,card_verification_value_length,(XXX) -> Number,,"def card_verification_value_length(brand)
        case brand
        when 'american_express'
          4
        when 'maestro'
          0
        else
          3
        end
      end"
ActiveMerchant::Billing::CreditCardMethods,valid_issue_number?,([ to_s: () -> String ]) -> Number,,"def valid_issue_number?(number)
        (number.to_s =~ /^\d{1,2}$/)
      end"
ActiveMerchant::Billing::CreditCardMethods::ClassMethods,valid_number?,(String) -> (false or true),,"def valid_number?(number)
          valid_test_mode_card_number?(number) ||
            valid_card_number_length?(number) &&
              valid_card_number_characters?(number) &&
              valid_by_algorithm?(brand?(number), number)
        end"
ActiveMerchant::Billing::CreditCardMethods::ClassMethods,card_companies,() -> [String],,"def card_companies
          ::ActiveMerchant::Billing::CreditCardMethods::CARD_COMPANY_DETECTORS.keys
        end"
ActiveMerchant::Billing::CreditCardMethods::ClassMethods,brand?,(XXX) -> String,,"def brand?(number)
          return 'bogus' if valid_test_mode_card_number?(number)

          ActiveMerchant::Billing::CreditCardMethods::CARD_COMPANY_DETECTORS.each do |company, func|
            return company.dup if func.call(number)
          end

          return nil
        end"
ActiveMerchant::Billing::CreditCardMethods::ClassMethods,electron?,"(([ length: () -> XXX ] and [ slice: (Number, Number) -> XXX ])) -> (false or true)",,"def electron?(number)
          return false unless [16, 19].include?(number&.length)

          # don't recalculate for each range
          bank_identification_number = first_digits(number).to_i

          ActiveMerchant::Billing::CreditCardMethods::ELECTRON_RANGES.any? do |range|
            range.include?(bank_identification_number)
          end
        end"
ActiveMerchant::Billing::CreditCardMethods::ClassMethods,type?,(XXX) -> String,,"def type?(number)
          ActiveMerchant.deprecated 'CreditCard#type? is deprecated and will be removed from a future release of ActiveMerchant. Please use CreditCard#brand? instead.'
          brand?(number)
        end"
ActiveMerchant::Billing::CreditCardMethods::ClassMethods,first_digits,"([ slice: (Number, Number) -> XXX ]) -> String",,"def first_digits(number)
          number&.slice(0, 6) || ''
        end"
ActiveMerchant::Billing::CreditCardMethods::ClassMethods,last_digits,((String and [ slice: (Range<Number>) -> XXX ])) -> String,,"def last_digits(number)
          return '' if number.nil?
          number.length <= 4 ? number : number.slice(-4..-1)
        end"
ActiveMerchant::Billing::CreditCardMethods::ClassMethods,mask,((String and [ slice: (Range<Number>) -> XXX ])) -> String,,"def mask(number)
          ""XXXX-XXXX-XXXX-#{last_digits(number)}""
        end"
ActiveMerchant::Billing::CreditCardMethods::ClassMethods,matching_brand?,"(XXX, XXX) -> (false or true)",,"def matching_brand?(number, brand)
          brand?(number) == brand
        end"
ActiveMerchant::Billing::CreditCardMethods::ClassMethods,matching_type?,"(XXX, XXX) -> (false or true)",,"def matching_type?(number, brand)
          ActiveMerchant.deprecated 'CreditCard#matching_type? is deprecated and will be removed from a future release of ActiveMerchant. Please use CreditCard#matching_brand? instead.'
          matching_brand?(number, brand)
        end"
ActiveMerchant::Billing::CreditCardMethods::ClassMethods,valid_card_number_length?,(([ length: () -> XXX ] and [ nil?: () -> XXX ])) -> false,,"def valid_card_number_length?(number) #:nodoc:
          return false if number.nil?
          number.length >= 12
        end"
ActiveMerchant::Billing::CreditCardMethods::ClassMethods,valid_card_number_characters?,(([ match: (Regexp) -> XXX ] and [ nil?: () -> XXX ])) -> false,,"def valid_card_number_characters?(number) #:nodoc:
          return false if number.nil?
          !number.match(/\D/)
        end"
ActiveMerchant::Billing::CreditCardMethods::ClassMethods,valid_test_mode_card_number?,(XXX) -> (false or true),,"def valid_test_mode_card_number?(number) #:nodoc:
          ActiveMerchant::Billing::Base.test? &&
            %w[1 2 3 success failure error].include?(number)
        end"
ActiveMerchant::Billing::CreditCardMethods::ClassMethods,valid_by_algorithm?,"(XXX, [ reverse: () -> XXX ]) -> (false or true)",,"def valid_by_algorithm?(brand, numbers) #:nodoc:
          case brand
          when 'naranja'
            valid_naranja_algo?(numbers)
          else
            valid_luhn?(numbers)
          end
        end"
ActiveMerchant::Billing::CreditCardMethods::ClassMethods,valid_luhn?,([ reverse: () -> XXX ]) -> (false or true),,"def valid_luhn?(numbers) #:nodoc:
          sum = 0

          odd = true
          numbers.reverse.bytes.each do |number|
            if odd
              odd = false
              sum += ODD_LUHN_VALUE[number]
            else
              odd = true
              sum += EVEN_LUHN_VALUE[number]
            end
          end

          sum % 10 == 0
        end"
ActiveMerchant::Billing::CVVResult,initialize,(([ blank?: () -> XXX ] and [ upcase: () -> XXX ])) -> self,,"def initialize(code)
        @code = (code.blank? ? nil : code.upcase)
        @message = MESSAGES[@code]
      end"
ActiveMerchant::Billing::CVVResult,to_hash,"() -> Hash<String, (XXX or XXX)>",,"def to_hash
        {
          'code' => code,
          'message' => message
        }
      end"
ActiveMerchant::Billing::Gateway,generate_unique_id,() -> Number,,"def generate_unique_id
        SecureRandom.hex(16)
      end"
ActiveMerchant::Billing::Gateway,supported_countries,() -> Array<XXX>,,"def supported_countries
        self.class.supported_countries
      end"
ActiveMerchant::Billing::Gateway,card_brand,(ActiveMerchant::Billing::CreditCard) -> String,,"def card_brand(source)
        self.class.card_brand(source)
      end"
ActiveMerchant::Billing::Gateway,initialize,"(?Hash<:test, XXX>) -> self",,"def initialize(options = {})
        @options = options
      end"
ActiveMerchant::Billing::Gateway,test?,() -> (false or true),,"def test?
        (@options.has_key?(:test) ? @options[:test] : Base.test?)
      end"
ActiveMerchant::Billing::Gateway,supports_scrubbing?,() -> false,,"def supports_scrubbing?
        false
      end"
ActiveMerchant::Billing::Gateway,scrub,(XXX) -> XXX,,"def scrub(transcript)
        raise 'This gateway does not support scrubbing.'
      end"
ActiveMerchant::Billing::Gateway,supports_network_tokenization?,() -> false,,"def supports_network_tokenization?
        false
      end"
ActiveMerchant::Billing::Gateway,add_fields_to_post_if_present,"([ []=: (XXX, XXX) -> XXX ], [ []: (XXX) -> XXX ], [ each: () {(XXX) -> XXX} -> XXX ]) -> XXX",,"def add_fields_to_post_if_present(post, options, fields)
        fields.each do |field|
          add_field_to_post_if_present(post, options, field)
        end
      end"
ActiveMerchant::Billing::Gateway,add_field_to_post_if_present,"([ []=: (XXX, XXX) -> XXX ], [ []: (XXX) -> XXX ], XXX) -> nil",,"def add_field_to_post_if_present(post, options, field)
        post[field] = options[field] if options[field]
      end"
ActiveMerchant::Billing::Gateway,normalize,((false or nil or true)) -> (false or nil or true),,"def normalize(field)
        case field
        when 'true'   then true
        when 'false'  then false
        when ''       then nil
        when 'null'   then nil
        else field
        end
      end"
ActiveMerchant::Billing::Gateway,user_agent,() -> (XXX or XXX),,"def user_agent
        @@ua ||= JSON.dump({
          :bindings_version => ActiveMerchant::VERSION,
          :lang => 'ruby',
          :lang_version => ""#{RUBY_VERSION} p#{RUBY_PATCHLEVEL} (#{RUBY_RELEASE_DATE})"",
          :platform => RUBY_PLATFORM,
          :publisher => 'active_merchant'
        })
      end"
ActiveMerchant::Billing::Gateway,strip_invalid_xml_chars,((Rake::FileList or String)) -> (Rake::FileList or String),,"def strip_invalid_xml_chars(xml)
        begin
          REXML::Document.new(xml)
        rescue REXML::ParseException
          xml = xml.gsub(/&(?!(?:[a-z]+|#[0-9]+|x[a-zA-Z0-9]+);)/, '&amp;')
        end

        xml
      end"
ActiveMerchant::Billing::Gateway,name,() -> %any,,"def name
        self.class.name.scan(/\:\:(\w+)Gateway/).flatten.first
      end"
ActiveMerchant::Billing::Gateway,non_fractional_currency?,([ to_s: () -> String ]) -> (false or true),,"def non_fractional_currency?(currency)
        self.currencies_without_fractions.include?(currency.to_s)
      end"
ActiveMerchant::Billing::Gateway,three_decimal_currency?,([ to_s: () -> String ]) -> (false or true),,"def three_decimal_currency?(currency)
        self.currencies_with_three_decimal_places.include?(currency.to_s)
      end"
ActiveMerchant::Billing::Gateway,localized_amount,"(XXX, [ to_s: () -> String ]) -> String",,"def localized_amount(money, currency)
        amount = amount(money)

        return amount unless non_fractional_currency?(currency) || three_decimal_currency?(currency)
        if non_fractional_currency?(currency)
          if self.money_format == :cents
            sprintf('%.0f', amount.to_f / 100)
          else
            amount.split('.').first
          end
        elsif three_decimal_currency?(currency)
          if self.money_format == :cents
            amount.to_s
          else
            sprintf('%.3f', (amount.to_f / 10))
          end
        end
      end"
ActiveMerchant::Billing::Gateway,truncate,"([ to_s: () -> String ], Number) -> String",,"def truncate(value, max_size)
        return nil unless value
        value.to_s[0, max_size]
      end"
ActiveMerchant::Billing::Gateway,split_names,"(String) -> [(String or XXX), (String or XXX)]",,"def split_names(full_name)
        names = (full_name || '').split
        return [nil, nil] if names.size == 0

        last_name  = names.pop
        first_name = names.join(' ')
        [first_name, last_name]
      end"
ActiveMerchant::Billing::Gateway,requires!,"(([ []: (Symbol) -> XXX ] and [ has_key?: (Symbol) -> XXX ]), *XXX) -> Array<XXX>",,"def requires!(hash, *params)
        params.each do |param|
          if param.is_a?(Array)
            #param = RDL.type_cast(param, ""Array<Symbol>"")
            raise ArgumentError.new(""Missing required parameter: #{RDL.type_cast(param, ""Array<Symbol>"").first}"") unless hash.has_key?(RDL.type_cast(param, ""Array<Symbol>"").first)

            valid_options = RDL.type_cast(param, ""Array<Symbol>"")[1..-1]
            raise ArgumentError.new(""Parameter: #{RDL.type_cast(param, ""Array<Symbol>"").first} must be one of #{valid_options.to_sentence(:words_connector => 'or')}"") unless valid_options.include?(hash[RDL.type_cast(param, ""Array<Symbol>"").first])
          else
            raise ArgumentError.new(""Missing required parameter: #{param}"") unless hash.has_key?(param)
          end
        end
      end"
ActiveMerchant::Billing::Model,initialize,"(?[ each: () {(XXX, XXX) -> XXX} -> XXX ]) -> self",,"def initialize(attributes = {})
        attributes.each do |key, value|
          send(""#{key}="", value)
        end
      end"
ActiveMerchant::Billing::Model,validate,"() -> Hash<XXX, XXX>",,"def validate
        {}
      end"
ActiveMerchant::Billing::NetworkTokenizationCreditCard,source,() -> :apple_pay,,"def source
        if defined?(@source) && SOURCES.include?(@source)
          @source
        else
          :apple_pay
        end
      end"
ActiveMerchant::Billing::NetworkTokenizationCreditCard,credit_card?,() -> true,,"def credit_card?
        true
      end"
ActiveMerchant::Billing::NetworkTokenizationCreditCard,type,() -> String,,"def type
        'network_tokenization'
      end"
ActiveMerchant::Billing::PaymentToken,initialize,"(XXX, ?[ with_indifferent_access: () -> XXX ]) -> self",,"def initialize(payment_data, options = {})
        @payment_data = payment_data
        @metadata = options.with_indifferent_access
      end"
ActiveMerchant::Billing::PaymentToken,type,() -> XXX,,"def type
        raise NotImplementedError
      end"
ActiveMerchant::Billing::Response,success?,() -> (false or true),,"def success?
        @success
      end"
ActiveMerchant::Billing::Response,test?,() -> false,,"def test?
        @test
      end"
ActiveMerchant::Billing::Response,fraud_review?,() -> (false or true),,"def fraud_review?
        @fraud_review
      end"
